Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Company
2022-09-26,135.58,136.82,134.99,135.71,128.207358952899,7396366,0.0,1.0,PG
2022-09-27,135.96,136.94,131.71,131.98,124.683569630857,7722229,0.0,1.0,PG
2022-09-28,133.02,133.02,131.19,131.98,124.683569630857,10455120,0.0,1.0,PG
2022-09-29,131.87,131.87,128.26,128.7,121.584902344986,7128463,0.0,1.0,PG
2022-09-30,129.0,129.04,126.21,126.25,119.270349036943,9431937,0.0,1.0,PG
2022-10-03,127.25,129.1,126.68,128.51,121.405406374158,8477669,0.0,1.0,PG
2022-10-04,129.1,130.87,128.7,130.1,122.907504235297,7211561,0.0,1.0,PG
2022-10-05,129.2,130.09,128.09,129.2,122.057260162954,5071090,0.0,1.0,PG
2022-10-06,128.89,129.06,126.35,126.48,119.487633633208,5530781,0.0,1.0,PG
2022-10-07,126.5,126.58,123.76,124.27,117.399812077789,6095411,0.0,1.0,PG
2022-10-10,123.37,124.25,122.18,123.76,116.918007103461,6923335,0.0,1.0,PG
2022-10-11,123.69,125.7,123.6,124.23,117.362023452351,5516175,0.0,1.0,PG
2022-10-12,124.84,125.81,124.41,124.43,117.550966579539,6823671,0.0,1.0,PG
2022-10-13,123.51,126.75,122.92,126.31,119.327031975099,6910826,0.0,1.0,PG
2022-10-14,126.75,127.02,124.765,125.08,118.165031742897,5520319,0.0,1.0,PG
2022-10-17,126.01,128.28,125.86,127.34,120.300089080113,6664569,0.0,1.0,PG
2022-10-18,129.33,130.065,127.66,128.37,121.273146185127,7114181,0.0,1.0,PG
2022-10-19,131.64,133.0,129.51,129.56,122.397357791891,9993668,0.0,1.0,PG
2022-10-20,128.62,129.77,126.68,126.99,120.832247397836,8167987,0.9133,1.0,PG
2022-10-21,126.54,128.95,126.48,128.58,122.345148203904,6394604,0.0,1.0,PG
2022-10-24,129.49,130.44,128.35,129.37,123.096841057233,6946022,0.0,1.0,PG
2022-10-25,129.6,131.18,128.47,130.86,124.514590869209,6776004,0.0,1.0,PG
2022-10-26,130.65,132.57,130.4,131.78,125.389980014858,6613656,0.0,1.0,PG
2022-10-27,132.0,133.12,131.5,131.88,125.48513100895,6676715,0.0,1.0,PG
2022-10-28,133.17,135.51,132.92,135.22,128.663174211634,6996421,0.0,1.0,PG
2022-10-31,135.2,135.67,134.26,134.67,128.139843744126,8346305,0.0,1.0,PG
2022-11-01,134.7,136.28,133.84,134.88,128.33966083172,6428377,0.0,1.0,PG
2022-11-02,134.72,136.54,132.81,132.94,126.493731546329,7326827,0.0,1.0,PG
2022-11-03,131.73,132.64,130.96,132.03,125.627857500089,5204163,0.0,1.0,PG
2022-11-04,133.32,135.0,132.52,134.44,127.920996457714,5555471,0.0,1.0,PG
2022-11-07,135.35,137.19,135.06,136.5,129.881106936015,6746778,0.0,1.0,PG
2022-11-08,136.82,137.52,135.8,136.81,130.176075017702,5266204,0.0,1.0,PG
2022-11-09,136.87,137.97,136.34,136.48,129.862076737197,5690881,0.0,1.0,PG
2022-11-10,139.46,141.63,138.2,141.18,134.334173459536,8068902,0.0,1.0,PG
2022-11-11,141.2,141.63,139.1091,140.97,134.134356371942,7175228,0.0,1.0,PG
2022-11-14,140.51,143.56,140.26,140.98,134.143871471351,8516206,0.0,1.0,PG
2022-11-15,142.09,143.2,139.7,140.49,133.677631600299,7732354,0.0,1.0,PG
2022-11-16,141.5,142.91,140.98,141.74,134.867019026453,6193736,0.0,1.0,PG
2022-11-17,141.11,141.69,139.86,140.87,134.03920537785,5189514,0.0,1.0,PG
2022-11-18,141.92,142.76,141.27,142.57,135.656772277419,5671628,0.0,1.0,PG
2022-11-21,143.06,145.19,142.83,144.38,137.37900527049,6377188,0.0,1.0,PG
2022-11-22,145.43,145.785,144.84,145.62,138.558877597235,5372884,0.0,1.0,PG
2022-11-23,145.9,146.63,145.57,146.45,139.348630848201,4296014,0.0,1.0,PG
2022-11-25,146.785,147.2,146.4,146.72,139.60553853225,2411113,0.0,1.0,PG
2022-11-28,146.39,147.34,146.14,146.6,139.49135733934,6628288,0.0,1.0,PG
2022-11-29,145.75,146.06,144.53,145.48,138.425666205506,5634161,0.0,1.0,PG
2022-11-30,145.65,149.16,145.13,149.16,141.927222788103,12396781,0.0,1.0,PG
2022-12-01,149.53,150.36,148.57,149.25,142.012858682786,6927461,0.0,1.0,PG
2022-12-02,148.47,150.77,148.08,150.61,143.306912202442,4938278,0.0,1.0,PG
2022-12-05,148.71,149.6705,148.27,149.09,141.860617092238,5402575,0.0,1.0,PG
2022-12-06,149.72,150.08,148.275,149.28,142.041403981014,6866696,0.0,1.0,PG
2022-12-07,149.01,150.43,149.01,150.24,142.9548535243,6175459,0.0,1.0,PG
2022-12-08,149.46,151.38,149.01,151.32,143.982484260497,5187058,0.0,1.0,PG
2022-12-09,150.7,151.95,150.22,150.92,143.601880284128,5868231,0.0,1.0,PG
2022-12-12,151.22,152.56,151.04,152.47,145.076720692559,6142366,0.0,1.0,PG
2022-12-13,153.41,154.23,150.79,152.24,144.857873406146,7680599,0.0,1.0,PG
2022-12-14,152.79,154.44,152.17,152.84,145.4287793707,7385563,0.0,1.0,PG
2022-12-15,151.72,152.0,149.74,151.11,143.782667172903,7117943,0.0,1.0,PG
2022-12-16,150.36,151.07,149.02,150.44,143.145155512485,19966410,0.0,1.0,PG
2022-12-19,150.22,151.375,149.24,150.4,143.107095114848,5881793,0.0,1.0,PG
2022-12-20,149.32,150.9,149.27,150.46,143.164185711303,5646275,0.0,1.0,PG
2022-12-21,150.75,152.625,150.72,151.84,144.477269429777,5024739,0.0,1.0,PG
2022-12-22,151.13,152.41,150.88,152.19,144.8102979091,5905909,0.0,1.0,PG
2022-12-23,152.31,152.9199,151.67,152.62,145.219447183697,3401860,0.0,1.0,PG
2022-12-27,152.7,154.32,152.66,153.95,146.484955405125,4215100,0.0,1.0,PG
2022-12-28,154.275,154.65,151.9,151.96,144.591450622688,4197560,0.0,1.0,PG
2022-12-29,152.81,153.24,152.14,152.59,145.19090188547,3809088,0.0,1.0,PG
2022-12-30,152.43,152.68,150.44,151.56,144.210846646319,4532157,0.0,1.0,PG
2023-01-03,150.95,151.71,149.12,151.57,144.220361745728,6447341,0.0,1.0,PG
2023-01-04,151.99,153.39,151.23,152.23,144.848358306737,7313373,0.0,1.0,PG
2023-01-05,152.21,152.48,150.125,150.34,143.050004518392,5373998,0.0,1.0,PG
2023-01-06,151.85,154.46,151.75,153.92,146.456410106897,7882208,0.0,1.0,PG
2023-01-09,153.44,154.8,151.9965,152.04,144.667571417962,5727156,0.0,1.0,PG
2023-01-10,152.1,152.7,150.94,151.89,144.524844926823,4716522,0.0,1.0,PG
2023-01-11,152.32,152.562,149.35,150.66,143.354487699488,8691287,0.0,1.0,PG
2023-01-12,151.7,151.73,149.52,149.81,142.545704249703,7801586,0.0,1.0,PG
2023-01-13,149.61,151.05,149.42,150.88,143.563819886491,5535776,0.0,1.0,PG
2023-01-17,150.79,152.13,150.4,150.44,143.145155512485,9611836,0.0,1.0,PG
2023-01-18,149.66,149.93,146.04,146.41,139.310570450564,10461183,0.0,1.0,PG
2023-01-19,143.31,146.22,142.24,142.42,136.383059815326,12683743,0.9133,1.0,PG
2023-01-20,142.32,143.15,140.15,142.97,136.909746256124,8603327,0.0,1.0,PG
2023-01-23,143.36,143.7,140.69,141.05,135.071131771884,7473056,0.0,1.0,PG
2023-01-24,140.69,142.38,139.81,141.82,135.808492789001,6822541,0.0,1.0,PG
2023-01-25,140.39,141.75,138.73,141.72,135.712731617947,6902580,0.0,1.0,PG
2023-01-26,141.73,141.74,140.74,141.15,135.166892942938,5398717,0.0,1.0,PG
2023-01-27,141.07,141.36,139.295,140.57,134.611478150824,6870791,0.0,1.0,PG
2023-01-30,140.96,142.12,140.28,141.01,135.032827303462,6369310,0.0,1.0,PG
2023-01-31,141.23,142.47,140.76,142.38,136.344755346904,9373412,0.0,1.0,PG
2023-02-01,142.08,144.095,141.35,143.19,137.120420832443,7207973,0.0,1.0,PG
2023-02-02,142.17,142.71,141.21,142.17,136.14365688769,6444253,0.0,1.0,PG
2023-02-03,142.78,143.38,141.17,142.61,136.565006040329,5993228,0.0,1.0,PG
2023-02-06,142.01,142.64,141.01,141.4,135.406295870573,6108342,0.0,1.0,PG
2023-02-07,139.97,140.79,138.78,140.02,134.084791710026,6278273,0.0,1.0,PG
2023-02-08,139.06,139.54,138.4139,138.57,132.696254729741,7124028,0.0,1.0,PG
2023-02-09,138.88,139.33,137.0,137.05,131.240684929718,6547369,0.0,1.0,PG
2023-02-10,136.95,138.3,135.83,138.26,132.399395099473,8108919,0.0,1.0,PG
2023-02-13,138.94,140.45,138.74,140.07,134.132672295553,5081703,0.0,1.0,PG
2023-02-14,140.14,140.24,138.62,139.28,133.376159044225,5253455,0.0,1.0,PG
2023-02-15,139.11,139.3225,138.07,138.96,133.069723296852,5530479,0.0,1.0,PG
2023-02-16,137.39,138.2,136.55,137.14,131.326869983666,7595656,0.0,1.0,PG
2023-02-17,136.59,140.04,136.59,140.01,134.075215592921,8034878,0.0,1.0,PG
2023-02-21,138.87,140.89,138.87,139.91,133.979454421867,6899545,0.0,1.0,PG
2023-02-22,139.98,141.58,139.88,140.5,134.544445331086,6126346,0.0,1.0,PG
2023-02-23,140.23,141.14,139.1,140.05,134.113520061342,5835448,0.0,1.0,PG
2023-02-24,138.93,139.43,138.08,139.26,133.357006810015,5260669,0.0,1.0,PG
2023-02-27,139.61,140.465,138.53,139.14,133.24209340475,5821127,0.0,1.0,PG
2023-02-28,138.45,138.59,137.28,137.56,131.729066902094,6709913,0.0,1.0,PG
2023-03-01,138.05,138.33,136.51,137.66,131.824828073148,7101801,0.0,1.0,PG
2023-03-02,138.0,140.43,137.78,139.93,133.998606656077,5925013,0.0,1.0,PG
2023-03-03,141.185,141.24,139.965,140.95,134.97537060083,5259353,0.0,1.0,PG
2023-03-06,140.73,141.135,139.9425,140.35,134.400803574505,4943248,0.0,1.0,PG
2023-03-07,140.43,140.62,137.34,137.56,131.729066902094,5606803,0.0,1.0,PG
2023-03-08,137.2,137.69,136.595,137.58,131.748219136305,5518821,0.0,1.0,PG
2023-03-09,138.15,138.56,136.1,136.57,130.781031308658,4467211,0.0,1.0,PG
2023-03-10,136.95,137.99,136.35,137.19,131.374750569194,5928003,0.0,1.0,PG
2023-03-13,137.045,141.32,137.045,138.14,132.284481694208,8337075,0.0,1.0,PG
2023-03-14,138.29,140.11,137.4,139.85,133.921997719234,9219678,0.0,1.0,PG
2023-03-15,138.81,142.15,138.81,141.83,135.818068906106,8823491,0.0,1.0,PG
2023-03-16,141.94,143.124,141.61,142.89,136.83313731928,7063643,0.0,1.0,PG
2023-03-17,142.5,143.39,141.53,142.93,136.871441787702,16018761,0.0,1.0,PG
2023-03-20,143.5,145.4,143.23,145.13,138.978187550893,8379233,0.0,1.0,PG
2023-03-21,144.91,145.23,142.84,144.08,137.972695254825,7753184,0.0,1.0,PG
2023-03-22,144.04,145.75,143.83,143.99,137.886510200876,5729129,0.0,1.0,PG
2023-03-23,144.24,145.12,143.19,143.79,137.694987858768,5788459,0.0,1.0,PG
2023-03-24,144.3,146.76,144.3,146.72,140.500790170654,6145622,0.0,1.0,PG
2023-03-27,146.89,147.4196,145.87,145.95,139.763429153537,5917156,0.0,1.0,PG
2023-03-28,146.55,146.815,145.8,146.36,140.156049954859,4213913,0.0,1.0,PG
2023-03-29,147.08,147.2901,146.26,146.81,140.586975224603,4987741,0.0,1.0,PG
2023-03-30,146.92,147.54,146.3,147.45,141.19984671935,4117824,0.0,1.0,PG
2023-03-31,147.74,148.69,147.575,148.69,142.387285240421,7685942,0.0,1.0,PG
2023-04-03,148.425,150.07,147.09,149.51,143.172526843065,5721680,0.0,1.0,PG
2023-04-04,150.08,151.71,150.08,150.23,143.862007274655,6714506,0.0,1.0,PG
2023-04-05,151.33,152.35,151.15,151.26,144.848347336513,6094801,0.0,1.0,PG
2023-04-06,151.865,152.96,151.4168,152.22,145.767654578633,5399741,0.0,1.0,PG
2023-04-10,151.65,151.67,149.51,150.96,144.561063823351,4891875,0.0,1.0,PG
2023-04-11,151.255,151.44,150.52,150.66,144.273780310188,6311997,0.0,1.0,PG
2023-04-12,150.31,152.41,149.93,151.07,144.66640111151,6138080,0.0,1.0,PG
2023-04-13,150.9,151.87,149.82,151.77,145.336729308889,5489710,0.0,1.0,PG
2023-04-14,151.35,151.5899,150.51,151.0,144.599368291772,4478782,0.0,1.0,PG
2023-04-17,151.17,151.47,150.34,151.05,144.647248877299,4293128,0.0,1.0,PG
2023-04-18,150.98,151.59,150.105,151.21,144.800466750986,4158392,0.0,1.0,PG
2023-04-19,151.17,151.9,150.71,151.24,144.829195102302,3837607,0.0,1.0,PG
2023-04-20,150.37,151.36,150.365,150.85,145.356551871297,5370911,0.9407,1.0,PG
2023-04-21,154.94,158.11,154.5,156.07,150.386457080235,14876934,0.0,1.0,PG
2023-04-24,155.22,157.25,155.22,156.35,150.656260424775,8109763,0.0,1.0,PG
2023-04-25,156.51,157.94,155.79,156.39,150.69480375971,8341759,0.0,1.0,PG
2023-04-26,155.3,156.0,154.34,154.58,148.950717853929,4530127,0.0,1.0,PG
2023-04-27,155.3,156.61,155.01,156.47,150.771890429578,4805563,0.0,1.0,PG
2023-04-28,156.275,157.37,155.76,156.38,150.685167925976,5754704,0.0,1.0,PG
2023-05-01,156.03,157.395,155.8,156.57,150.868248766914,3844761,0.0,1.0,PG
2023-05-02,156.59,156.93,155.67,156.43,150.733347094644,5262908,0.0,1.0,PG
2023-05-03,156.64,157.57,155.43,156.23,150.540630419972,5775009,0.0,1.0,PG
2023-05-04,156.1,156.6,155.09,155.51,149.846850391153,4892639,0.0,1.0,PG
2023-05-05,155.4,156.31,154.69,156.03,150.3479137453,3989157,0.0,1.0,PG
2023-05-08,155.35,155.73,154.87,155.3,149.644497882748,4950679,0.0,1.0,PG
2023-05-09,155.85,155.98,153.58,153.71,148.112400319106,4472097,0.0,1.0,PG
2023-05-10,153.45,154.32,152.44,154.03,148.420746998581,4754854,0.0,1.0,PG
2023-05-11,154.81,154.89,153.39,154.39,148.76763701299,3495324,0.0,1.0,PG
2023-05-12,154.695,156.05,154.39,155.96,150.280462909165,5252889,0.0,1.0,PG
2023-05-15,156.61,156.75,154.64,156.01,150.328642077833,5414904,0.0,1.0,PG
2023-05-16,155.87,156.92,154.93,155.74,150.068474567026,5591579,0.0,1.0,PG
2023-05-17,156.26,156.56,153.9,155.08,149.432509540609,4287036,0.0,1.0,PG
2023-05-18,153.31,153.65,151.6,152.53,146.975371938542,6997610,0.0,1.0,PG
2023-05-19,152.47,153.32,151.84,153.17,147.592065297492,4754120,0.0,1.0,PG
2023-05-22,152.5,152.6,148.83,149.16,143.72809597032,7876207,0.0,1.0,PG
2023-05-23,148.79,148.88,147.07,147.55,142.176726739211,6116037,0.0,1.0,PG
2023-05-24,147.59,148.2,146.09,146.33,141.001155023712,5755426,0.0,1.0,PG
2023-05-25,145.49,146.21,144.35,145.39,140.095386652754,6510519,0.0,1.0,PG
2023-05-26,145.33,146.01,144.725,145.4,140.105022486488,4716495,0.0,1.0,PG
2023-05-30,143.86,144.04,142.35,143.18,137.965867397629,5561037,0.0,1.0,PG
2023-05-31,143.16,143.98,141.9,142.5,137.310630703745,19522607,0.0,1.0,PG
2023-06-01,143.25,144.1199,142.45,143.96,138.71746242885,6091064,0.0,1.0,PG
2023-06-02,144.51,146.68,144.39,146.52,141.18423586465,6124403,0.0,1.0,PG
2023-06-05,146.05,147.85,145.73,145.94,140.625357508102,4753665,0.0,1.0,PG
2023-06-06,146.07,146.31,143.55,144.49,139.22816161673,4636045,0.0,1.0,PG
2023-06-07,144.01,145.12,143.4749,144.8,139.526872462472,6194620,0.0,1.0,PG
2023-06-08,145.34,146.65,144.92,146.44,141.107149194781,4864149,0.0,1.0,PG
2023-06-09,145.68,146.7788,144.73,146.56,141.222779199585,5569831,0.0,1.0,PG
2023-06-12,147.0,147.01,144.55,145.41,140.114658320221,5354690,0.0,1.0,PG
2023-06-13,144.51,145.68,144.275,145.06,139.777404139545,5321204,0.0,1.0,PG
2023-06-14,145.31,146.885,144.83,146.42,141.087877527314,5693491,0.0,1.0,PG
2023-06-15,147.17,148.97,146.54,148.45,143.043951775234,5862999,0.0,1.0,PG
2023-06-16,148.92,150.09,148.9,149.54,144.094257652196,11244926,0.0,1.0,PG
2023-06-20,149.745,150.28,148.11,148.16,142.76451259696,5340854,0.0,1.0,PG
2023-06-21,148.26,149.605,147.87,149.44,143.99789931486,4649893,0.0,1.0,PG
2023-06-22,150.35,151.1,149.475,149.95,144.489326835274,6666932,0.0,1.0,PG
2023-06-23,150.25,150.5339,147.96,148.46,143.053587608968,13843536,0.0,1.0,PG
2023-06-26,148.1,148.97,146.72,148.61,143.198125114972,4353067,0.0,1.0,PG
2023-06-27,148.44,150.17,148.39,150.02,144.556777671409,5445569,0.0,1.0,PG
2023-06-28,149.33,150.3,147.96,149.99,144.527870170208,6733301,0.0,1.0,PG
2023-06-29,148.48,149.7,147.1,149.38,143.940084312459,7343034,0.0,1.0,PG
2023-06-30,149.83,152.07,149.79,151.74,146.214141073587,7058273,0.0,1.0,PG
2023-07-03,151.48,152.53,150.47,152.5,146.946464437341,3996098,0.0,1.0,PG
2023-07-05,151.63,152.46,151.44,152.24,146.695932760267,8280120,0.0,1.0,PG
2023-07-06,151.2,152.19,150.7601,151.99,146.455036916927,7958486,0.0,1.0,PG
2023-07-07,151.71,151.92,148.75,148.8,143.38120595591,9169548,0.0,1.0,PG
2023-07-10,148.94,150.32,148.74,148.86,143.439020958312,5529210,0.0,1.0,PG
2023-07-11,148.73,149.05,146.96,148.08,142.687425927091,5150361,0.0,1.0,PG
2023-07-12,148.03,149.4,147.64,148.85,143.429385124578,6764641,0.0,1.0,PG
2023-07-13,149.0,149.52,148.2,148.95,143.525743461914,5561424,0.0,1.0,PG
2023-07-14,149.27,150.63,148.73,150.05,144.58568517261,6128878,0.0,1.0,PG
2023-07-17,149.65,150.16,148.97,148.99,143.564286796849,4626029,0.0,1.0,PG
2023-07-18,148.64,150.48,148.38,149.27,143.834090141389,5355185,0.0,1.0,PG
2023-07-19,149.55,150.82,148.86,150.29,144.816945182216,6203584,0.0,1.0,PG
2023-07-20,149.55,150.75,148.14,150.56,145.983555572342,6445552,0.9407,1.0,PG
2023-07-21,151.15,153.67,150.7,152.93,148.281516695526,9938441,0.0,1.0,PG
2023-07-24,152.84,153.95,152.3,153.42,148.756622581753,5549519,0.0,1.0,PG
2023-07-25,153.48,153.86,152.45,153.78,149.105679967553,5883845,0.0,1.0,PG
2023-07-26,153.12,154.84,152.89,153.94,149.260816583464,7013794,0.0,1.0,PG
2023-07-27,154.155,154.6,151.915,152.11,147.486441538981,7191578,0.0,1.0,PG
2023-07-28,154.66,157.48,154.6,156.41,151.655738091592,9397878,0.0,1.0,PG
2023-07-31,156.4,157.68,155.06,156.3,151.549081668153,7955343,0.0,1.0,PG
2023-08-01,155.88,157.17,155.87,156.25,151.500601475681,5719138,0.0,1.0,PG
2023-08-02,155.97,157.73,155.97,156.59,151.830266784492,5637323,0.0,1.0,PG
2023-08-03,156.76,157.7,156.21,157.0,152.227804362764,5792784,0.0,1.0,PG
2023-08-04,157.425,157.73,155.15,155.28,150.56008574172,4785929,0.0,1.0,PG
2023-08-07,155.67,157.15,155.49,156.92,152.150236054809,4107366,0.0,1.0,PG
2023-08-08,157.28,157.63,156.5309,157.09,152.315068709214,4625619,0.0,1.0,PG
2023-08-09,157.31,158.09,156.77,156.89,152.121147939325,4293200,0.0,1.0,PG
2023-08-10,157.17,158.38,155.8,156.11,151.364856936759,4307834,0.0,1.0,PG
2023-08-11,156.43,157.464,155.79,157.02,152.247196439753,3862326,0.0,1.0,PG
2023-08-14,157.13,157.53,155.5,155.79,151.054583704936,4297598,0.0,1.0,PG
2023-08-15,155.79,155.97,154.46,154.79,150.084979855492,6921105,0.0,1.0,PG
2023-08-16,154.76,155.73,152.87,153.21,148.55300577337,6356849,0.0,1.0,PG
2023-08-17,153.21,153.555,151.79,152.11,147.486441538981,6419615,0.0,1.0,PG
2023-08-18,151.62,152.89,151.17,152.54,147.903371194242,5448262,0.0,1.0,PG
2023-08-21,152.09,152.78,151.26,151.77,147.15677623017,4504747,0.0,1.0,PG
2023-08-22,151.42,152.1538,150.93,151.83,147.214952461137,4195967,0.0,1.0,PG
2023-08-23,152.47,153.48,152.47,153.25,148.591789927348,4522673,0.0,1.0,PG
2023-08-24,152.55,154.68,152.48,152.54,147.903371194242,4089013,0.0,1.0,PG
2023-08-25,153.4,154.08,152.46,153.54,148.872975043687,3541524,0.0,1.0,PG
2023-08-28,153.71,154.37,153.05,153.78,149.105679967553,3614733,0.0,1.0,PG
2023-08-29,153.95,154.04,152.03,153.87,149.192944314003,4034627,0.0,1.0,PG
2023-08-30,154.1,154.865,153.71,154.04,149.357776968409,3712241,0.0,1.0,PG
2023-08-31,154.12,155.16,153.83,154.34,149.648658123242,5451433,0.0,1.0,PG
2023-09-01,154.9,155.28,153.56,154.51,149.813490777648,4126437,0.0,1.0,PG
2023-09-05,153.8,154.85,152.3975,152.44,147.806410809298,5097037,0.0,1.0,PG
2023-09-06,152.29,152.45,151.54,152.14,147.515529654465,3877460,0.0,1.0,PG
2023-09-07,152.485,154.19,152.37,153.59,148.921455236159,4825042,0.0,1.0,PG
2023-09-08,153.42,153.455,152.35,152.93,148.281516695526,3384760,0.0,1.0,PG
2023-09-11,153.33,155.1,153.08,154.75,150.046195701514,4288731,0.0,1.0,PG
2023-09-12,154.99,155.15,151.57,152.03,147.408873231026,4537794,0.0,1.0,PG
2023-09-13,151.975,153.59,151.66,153.09,148.436653311437,4040670,0.0,1.0,PG
2023-09-14,153.845,154.92,153.37,154.77,150.065587778503,4606909,0.0,1.0,PG
2023-09-15,154.03,155.32,153.23,153.47,148.805102774226,10262391,0.0,1.0,PG
2023-09-18,154.45,154.475,153.505,154.05,149.367473006903,3536490,0.0,1.0,PG
2023-09-19,153.75,154.06,151.7433,153.6,148.931151274653,4704209,0.0,1.0,PG
2023-09-20,153.77,154.775,153.36,153.47,148.805102774226,5446571,0.0,1.0,PG
2023-09-21,153.45,153.71,152.065,152.14,147.515529654465,5098146,0.0,1.0,PG
2023-09-22,152.44,153.34,151.38,151.58,146.972551498776,6328163,0.0,1.0,PG
2023-09-25,151.18,151.28,150.02,150.66,146.080515957287,5527129,0.0,1.0,PG
2023-09-26,149.98,150.36,148.785,149.32,144.781246799031,6366545,0.0,1.0,PG
2023-09-27,149.42,149.7,146.63,147.34,142.861431177132,5403675,0.0,1.0,PG
2023-09-28,147.815,147.98,145.68,146.34,141.891827327687,6237072,0.0,1.0,PG
2023-09-29,146.54,146.77,144.82,145.86,141.426417479954,6683279,0.0,1.0,PG
2023-10-02,144.78,145.6,143.9,145.19,140.776782900826,5153808,0.0,1.0,PG
2023-10-03,145.17,146.49,145.01,145.49,141.06766405566,4670620,0.0,1.0,PG
2023-10-04,145.59,146.31,144.93,145.97,141.533073903393,4727849,0.0,1.0,PG
2023-10-05,145.68,146.0943,143.69,143.8,139.429033550099,5205662,0.0,1.0,PG
2023-10-06,143.6,144.555,141.45,144.09,139.710218666437,7406682,0.0,1.0,PG
2023-10-09,143.36,143.97,141.6,143.36,139.002407856343,5062170,0.0,1.0,PG
2023-10-10,143.98,145.22,143.72,144.78,140.379245322554,5988917,0.0,1.0,PG
2023-10-11,145.14,145.56,142.56,143.0,138.653350470543,5469148,0.0,1.0,PG
2023-10-12,142.79,143.93,141.66,143.32,138.963623702365,5965604,0.0,1.0,PG
2023-10-13,143.19,145.03,143.19,144.69,140.291980976104,7079323,0.0,1.0,PG
2023-10-16,145.86,147.06,145.46,146.07,141.630034288337,6509765,0.0,1.0,PG
2023-10-17,146.11,146.825,145.24,146.26,141.814259019732,6160115,0.0,1.0,PG
2023-10-18,150.06,151.3,148.77,150.03,145.469665532137,10508470,0.0,1.0,PG
2023-10-19,149.61,150.28,147.18,148.25,144.655877021298,8145959,0.9407,1.0,PG
2023-10-20,149.05,149.88,147.92,148.05,144.460725753816,7284217,0.0,1.0,PG
2023-10-23,147.86,149.5,147.56,148.15,144.558301387557,5981784,0.0,1.0,PG
2023-10-24,148.12,150.07,148.07,149.9,146.265874978028,6322218,0.0,1.0,PG
2023-10-25,149.635,151.19,149.12,150.6,146.948904414216,6172937,0.0,1.0,PG
2023-10-26,151.05,151.38,149.74,149.8,146.168299344287,7582052,0.0,1.0,PG
2023-10-27,148.98,149.95,146.28,147.16,143.592302613519,8131875,0.0,1.0,PG
2023-10-30,147.9,149.55,147.54,149.26,145.641390922084,5412866,0.0,1.0,PG
2023-10-31,149.46,150.255,148.64,150.03,146.392723301891,6762155,0.0,1.0,PG
2023-11-01,150.68,150.68,149.21,149.61,145.982905640178,5896946,0.0,1.0,PG
2023-11-02,149.54,151.65,148.91,151.44,147.768539737642,5859285,0.0,1.0,PG
2023-11-03,151.79,152.29,149.615,150.07,146.431753555388,6587879,0.0,1.0,PG
2023-11-06,150.36,151.25,150.1,150.94,147.280661568936,6480898,0.0,1.0,PG
2023-11-07,150.92,151.25,150.12,150.59,146.939146850842,6003843,0.0,1.0,PG
2023-11-08,150.955,151.2,149.51,150.01,146.373208175143,4832618,0.0,1.0,PG
2023-11-09,149.74,150.35,149.12,150.35,146.704965329863,6581536,0.0,1.0,PG
2023-11-10,150.84,151.44,149.92,151.41,147.73926704752,5387350,0.0,1.0,PG
2023-11-13,151.445,152.9,151.445,152.46,148.763811201802,6297527,0.0,1.0,PG
2023-11-14,152.55,153.5,151.6801,152.12,148.432054047082,7982631,0.0,1.0,PG
2023-11-15,152.055,152.39,150.38,151.42,147.749024610894,7672848,0.0,1.0,PG
2023-11-16,151.99,152.89,151.31,152.83,149.124841046644,7590516,0.0,1.0,PG
2023-11-17,152.72,152.84,150.89,151.07,147.4075098928,8495710,0.0,1.0,PG
2023-11-20,150.21,151.03,149.66,150.27,146.62690482287,6857809,0.0,1.0,PG
2023-11-21,149.85,150.01,148.83,149.61,145.982905640178,7310387,0.0,1.0,PG
2023-11-22,150.1,151.48,150.1,151.02,147.358722075929,4373087,0.0,1.0,PG
2023-11-24,151.18,151.74,151.03,151.38,147.709994357397,2132494,0.0,1.0,PG
2023-11-27,151.52,151.64,150.74,151.24,147.57338847016,6021326,0.0,1.0,PG
2023-11-28,151.145,152.772,151.145,152.29,148.597932624442,6110455,0.0,1.0,PG
2023-11-29,152.29,152.45,150.99,151.13,147.466055273044,5342709,0.0,1.0,PG
2023-11-30,150.9,153.63,150.08,153.52,149.798112919458,9771509,0.0,1.0,PG
2023-12-01,153.33,153.49,152.23,152.66,148.958962469284,5685434,0.0,1.0,PG
2023-12-04,151.77,152.5332,151.66,152.06,148.373508666837,6578318,0.0,1.0,PG
2023-12-05,152.14,152.61,146.18,146.76,143.202000078555,11895824,0.0,1.0,PG
2023-12-06,147.01,147.16,145.64,146.65,143.094666881439,7394298,0.0,1.0,PG
2023-12-07,146.57,147.1,146.02,146.5,142.948303430828,6119624,0.0,1.0,PG
2023-12-08,145.92,146.24,144.52,145.15,141.631032375322,6385269,0.0,1.0,PG
2023-12-11,144.8,145.87,144.65,145.82,142.284789121388,8471213,0.0,1.0,PG
2023-12-12,145.86,146.23,145.08,145.94,142.401879881877,6069202,0.0,1.0,PG
2023-12-13,145.86,148.65,145.45,148.58,144.977876612644,9055532,0.0,1.0,PG
2023-12-14,148.46,148.55,144.38,144.66,141.15291176999,10565171,0.0,1.0,PG
2023-12-15,143.18,144.25,142.5,143.96,140.469882333802,14549957,0.0,1.0,PG
