Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-08-18,123.01,123.13,121.71,122.67,121.712301176604,7343934,0.0000,1.0
2022-08-19,121.25,121.39,119.48,120.14,119.202053178097,8702520,0.0000,1.0
2022-08-22,117.7,118.21,115.6901,115.94,115.034843061999,11575841,0.0000,1.0
2022-08-23,115.98,116.3699,114.6211,114.86,113.963274746431,7180690,0.0000,1.0
2022-08-24,114.67,117.16,114.1,116.41,115.501173717848,7840514,0.0000,1.0
2022-08-25,117.02,117.77,116.11,117.46,116.542976246873,6920927,0.0000,1.0
2022-08-26,117.47,118.37,113.89,114.07,113.179442367451,7807402,0.0000,1.0
2022-08-29,112.54,114.4673,112.41,113.53,112.643658209667,6844289,0.0000,1.0
2022-08-30,114.28,114.7499,111.45,112.43,111.552246036403,8059967,0.0000,1.0
2022-08-31,112.87,113.75,111.85,112.08,111.204978526728,7352967,0.0000,1.0
2022-09-01,111.79,112.59,110.025,112.53,111.651465324881,7718715,0.0000,1.0
2022-09-02,113.05,113.89,110.84,111.2,110.331848788117,8465130,0.0000,1.0
2022-09-06,111.77,111.78,108.52,110.09,109.230514686005,9225223,0.0000,1.0
2022-09-07,109.87,112.955,109.87,112.69,111.810216186447,8193947,0.0000,1.0
2022-09-08,111.07,112.99,110.36,112.33,111.453026747924,8443278,0.0000,1.0
2022-09-09,113.27,115.525,113.19,115.18,114.280776469562,9573346,0.0000,1.0
2022-09-12,116.14,117.49,115.27,116.39,115.481329860152,7923353,0.0000,1.0
2022-09-13,113.05,113.82,111.17,111.76,110.887476803597,10504583,0.0000,1.0
2022-09-14,111.85,112.74,109.88,112.5,111.621699538338,8610446,0.0000,1.0
2022-09-15,112.39,114.41,110.71,110.77,109.905205847659,9739754,0.0000,1.0
2022-09-16,109.21,109.58,106.96,108.25,107.404879778001,15978828,0.0000,1.0
2022-09-19,107.53,109.2245,107.036,109.17,108.317697232003,7979457,0.0000,1.0
2022-09-20,108.28,108.41,106.86,107.57,106.730188616347,6957409,0.0000,1.0
2022-09-21,107.39,108.04,104.49,104.49,103.674234531208,9776355,0.0000,1.0
2022-09-22,104.21,104.66,102.02,102.16,101.362425109659,10551159,0.0000,1.0
2022-09-23,100.62,101.18,98.02,99.5,98.7231920361299,11976927,0.0000,1.0
2022-09-26,98.95,100.66,98.06,98.12,97.3539658551263,9760467,0.0000,1.0
2022-09-27,99.53,99.64,95.432,95.85,95.1016880066638,13360187,0.0000,1.0
2022-09-28,95.79,99.87,95.45,99.4,98.6239727476514,12895460,0.0000,1.0
2022-09-29,98.53,98.6,96.23,97.45,96.6891966223202,9435058,0.0000,1.0
2022-09-30,96.5,97.4778,94.28,94.33,93.5935548217903,12094936,0.0000,1.0
2022-10-03,95.73,97.78,94.504,97.13,96.3716948991889,9468403,0.0000,1.0
2022-10-04,98.68,101.52,98.2301,101.44,100.648046232613,10229002,0.0000,1.0
2022-10-05,100.04,101.22,98.7,100.8,100.013042786351,7562771,0.0000,1.0
2022-10-06,100.43,101.46,99.8701,100.04,99.2589761939139,6728200,0.0000,1.0
2022-10-07,98.51,98.8,96.4469,97.16,96.4014606857325,7051019,0.0000,1.0
2022-10-10,97.59,97.74,94.42,95.16,94.417074916162,9532334,0.0000,1.0
2022-10-11,94.81,95.06,92.65,93.1,92.3731575735045,8900901,0.0000,1.0
2022-10-12,93.16,94.07,92.2,93.41,92.6807373677879,6156217,0.0000,1.0
2022-10-13,91.57,96.97,90.71,96.64,95.8855203856442,11025428,0.0000,1.0
2022-10-14,97.47,98.09,94.33,94.45,93.7126179679645,8208884,0.0000,1.0
2022-10-17,96.38,97.97,96.26,97.33,96.570133476146,7083842,0.0000,1.0
2022-10-18,99.87,100.3696,97.635,98.48,97.711155293649,8533516,0.0000,1.0
2022-10-19,100.44,101.865,98.5,98.99,98.2171736648894,11730993,0.0000,1.0
2022-10-20,98.23,100.75,98.11,98.59,97.8202965109754,8212442,0.0000,1.0
2022-10-21,98.35,102.3,97.89,102.04,101.243361963484,10193360,0.0000,1.0
2022-10-24,102.12,103.19,100.12,101.72,100.925860240353,8221477,0.0000,1.0
2022-10-25,102.16,104.7299,102.03,104.36,103.545249456186,7687535,0.0000,1.0
2022-10-26,103.53,107.43,103.53,104.63,103.813141535078,9223759,0.0000,1.0
2022-10-27,105.805,106.87,104.31,104.44,103.624624886969,8673519,0.0000,1.0
2022-10-28,104.08,106.09,103.525,105.95,105.122836142995,7250889,0.0000,1.0
2022-10-31,105.66,106.9,104.82,106.54,105.708229945018,8814813,0.0000,1.0
2022-11-01,107.7,108.84,105.64,106.0,105.172445787234,7955761,0.0000,1.0
2022-11-02,105.45,106.08,101.785,101.82,101.025079528832,9591406,0.0000,1.0
2022-11-03,100.2,100.7,98.56,99.25,98.4751438149336,8978373,0.0000,1.0
2022-11-04,101.15,101.16,98.11,99.58,98.8025674669127,11035804,0.0000,1.0
2022-11-07,100.88,101.56,98.99,100.43,99.6459314189802,11355242,0.0000,1.0
2022-11-08,100.74,101.9687,98.05,99.9,99.120069190044,27130263,0.0000,1.0
2022-11-09,90.55,91.1,86.28,86.75,86.0727327551183,62029828,0.0000,1.0
2022-11-10,89.75,90.5,87.608,90.46,89.7537683576715,36968128,0.0000,1.0
2022-11-11,91.58,95.58,91.1,95.01,94.2682459834443,22373294,0.0000,1.0
2022-11-14,95.85,96.62,94.21,94.28,93.543945177551,20505724,0.0000,1.0
2022-11-15,96.0,97.18,93.695,95.51,94.7643424258369,15801913,0.0000,1.0
2022-11-16,95.22,95.22,93.72,93.95,93.2165215255719,11137672,0.0000,1.0
2022-11-17,92.12,92.27,90.85,91.45,90.7360393136089,12306389,0.0000,1.0
2022-11-18,92.86,93.16,90.91,91.8,91.0833068232837,10011730,0.0000,1.0
2022-11-21,100.12,100.89,96.32,97.58,96.8181816973423,70273509,0.0000,1.0
2022-11-22,97.0,97.67,94.68,96.21,95.4588774451865,25753736,0.0000,1.0
2022-11-23,96.0,99.34,95.7801,98.88,98.1080324475631,15503232,0.0000,1.0
2022-11-25,98.81,99.81,98.08,98.87,98.0981105187152,6664281,0.0000,1.0
2022-11-28,98.21,99.13,95.43,95.69,94.9429371450982,13668653,0.0000,1.0
2022-11-29,96.0,96.4299,93.92,94.69,93.950744260313,13205327,0.0000,1.0
2022-11-30,94.95,97.94,93.87,97.87,97.10591763393,15368108,0.0000,1.0
2022-12-01,97.87,98.835,96.58,98.59,97.8202965109754,13855680,0.0000,1.0
2022-12-02,97.46,99.69,97.0101,99.43,98.653738534195,12608101,0.0000,1.0
2022-12-05,98.24,99.16,95.665,95.93,95.1810634374467,10764540,0.0000,1.0
2022-12-06,95.73,96.0,91.98,92.29,91.5694813368284,11492365,0.0000,1.0
2022-12-07,92.66,92.7857,91.26,92.15,91.4305743329585,10353416,0.0000,1.0
2022-12-08,92.5,93.428,91.67,92.55,91.8274514868726,9351229,0.0000,1.0
2022-12-09,92.37,94.91,91.9,93.38,92.6509715812443,10111877,0.0000,1.0
2022-12-12,93.73,94.66,92.61,94.66,93.9209784737694,14140682,0.0000,1.0
2022-12-13,96.49,97.3917,93.57,94.7,93.9606661891608,22882080,0.0000,1.0
2022-12-14,94.54,95.47,92.62,94.15,93.414960102529,11505449,0.0000,1.0
2022-12-15,92.47,93.12,90.115,90.49,89.783534144215,15957669,0.0000,1.0
2022-12-16,90.19,91.08,88.81,90.08,89.3767350614531,26383881,0.0000,1.0
2022-12-19,89.44,89.46,85.41,85.78,85.1103056568766,19225289,0.0000,1.0
2022-12-20,86.08,87.8391,85.76,87.02,86.3406248340103,14918400,0.0000,1.0
2022-12-21,87.19,88.0997,86.48,86.92,86.2414055455318,11004832,0.0000,1.0
2022-12-22,86.03,86.73,84.69,86.67,85.9933573243355,15487370,0.0000,1.0
2022-12-23,86.06,88.07,85.77,88.01,87.3228957899477,11171606,0.0000,1.0
2022-12-27,87.42,87.94,85.96,86.37,85.6956994588999,11561448,0.0000,1.0
2022-12-28,86.08,86.69,84.07,84.17,83.5128751123724,12399508,0.0000,1.0
2022-12-29,85.25,88.242,84.97,87.18,86.4993756955759,13045069,0.0000,1.0
2022-12-30,85.73,87.12,85.225,86.88,86.2017178301404,23230967,0.0000,1.0
2023-01-03,88.98,89.9716,87.83,88.97,88.2754009593415,14997142,0.0000,1.0
2023-01-04,90.0,92.745,89.36,91.98,91.261901542545,14957213,0.0000,1.0
2023-01-05,91.66,92.48,90.51,91.92,91.2023699694579,11622620,0.0000,1.0
2023-01-06,92.66,94.69,91.3211,93.92,93.1867557390284,9828145,0.0000,1.0
2023-01-09,94.43,95.7,93.45,94.77,94.0301196910958,11675842,0.0000,1.0
2023-01-10,94.28,95.64,93.82,95.56,94.8139520700761,6914633,0.0000,1.0
2023-01-11,95.92,96.55,95.045,96.33,95.5779405913607,8757251,0.0000,1.0
2023-01-12,98.5,100.63,97.5705,99.81,99.0307718304133,19764324,0.0000,1.0
