Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-08-15,210.37,216.74,210.37,216.42,212.587336390938,5290623,0.0000,1.0
2022-08-16,214.55,217.61,212.13,217.14,213.294585638704,6564448,0.0000,1.0
2022-08-17,215.0,216.18,212.75,214.52,210.720984209334,4902450,0.0000,1.0
2022-08-18,213.87,216.0,212.43,215.25,211.438056363318,4516632,0.0000,1.0
2022-08-19,214.11,215.23,212.39,212.82,209.051090152109,4178804,0.0000,1.0
2022-08-22,209.94,211.25,208.2,208.61,204.915646633923,5139544,0.0000,1.0
2022-08-23,208.0,209.3,206.53,206.8,203.137700608289,3525495,0.0000,1.0
2022-08-24,206.63,208.35,205.675,206.67,203.010002827443,4230836,0.0000,1.0
2022-08-25,207.39,209.91,206.5,209.82,206.104218286418,4495041,0.0000,1.0
2022-08-26,209.77,210.2599,202.7,202.89,199.296944276672,5060213,0.0000,1.0
2022-08-29,201.25,203.96,200.62,202.33,198.74686152841,4473900,0.0000,1.0
2022-08-30,203.92,204.41,200.21,201.38,197.813685437608,3918150,0.0000,1.0
2022-08-31,201.0,203.165,198.64,198.71,195.190969477143,6559042,0.0000,1.0
2022-09-01,198.72,200.43,196.66,200.13,196.585822160237,5608324,0.0000,1.0
2022-09-02,202.44,202.48,196.85,197.76,194.257793386341,4508486,0.0000,1.0
2022-09-06,197.9,200.04,196.4,198.64,195.12220913361,4535351,0.0000,1.0
2022-09-07,198.71,201.135,197.22,200.42,196.870686440587,4098289,0.0000,1.0
2022-09-08,197.4,201.11,196.96,200.71,197.155550720937,4377815,0.0000,1.0
2022-09-09,202.07,206.3953,201.35,205.2,201.566035613254,4886179,0.0000,1.0
2022-09-12,206.5,207.19,204.95,206.63,202.970711202567,3812287,0.0000,1.0
2022-09-13,202.05,203.47,198.87,199.67,196.133968474164,5217877,0.0000,1.0
2022-09-14,200.0,200.88,198.06,199.41,195.878572912471,4632813,0.0000,1.0
2022-09-15,198.09,200.31,194.53,195.37,191.910118800007,6099262,0.0000,1.0
2022-09-16,190.22,193.82,188.22,193.3,189.87677721268,9398242,0.0000,1.0
2022-09-19,191.59,193.99,190.71,193.13,189.709787806958,8133561,0.0000,1.0
2022-09-20,191.1,193.03,190.29,192.07,188.668559747747,5292529,0.0000,1.0
2022-09-21,192.53,193.09,187.0,187.02,183.707992107168,6705947,0.0000,1.0
2022-09-22,186.35,187.21,184.66,185.79,182.499774642234,6589853,0.0000,1.0
2022-09-23,183.47,184.58,182.23,183.96,180.702182804163,10755790,0.0000,1.0
2022-09-26,183.04,184.5,179.9,180.59,177.39186340837,9914638,0.0000,1.0
2022-09-27,182.51,184.85,177.0208,177.87,174.72003291681,9799633,0.0000,1.0
2022-09-28,177.26,180.1,174.83,179.18,176.006833631495,9750959,0.0000,1.0
2022-09-29,178.83,182.24,178.725,180.06,176.871249378765,9105169,0.0000,1.0
2022-09-30,180.06,182.92,177.595,177.65,174.503928979993,9472265,0.0000,1.0
2022-10-03,179.34,183.36,178.15,181.65,178.433091467581,8842330,0.0000,1.0
2022-10-04,185.05,186.2125,183.07,185.65,182.362253955169,7081350,0.0000,1.0
2022-10-05,183.34,188.82,182.36,187.67,184.346481011401,6119876,0.0000,1.0
2022-10-06,186.65,188.05,185.25,185.59,182.303316517855,5163043,0.0000,1.0
2022-10-07,183.45,184.61,181.93,183.83,180.574485023316,5610282,0.0000,1.0
2022-10-10,184.13,184.78,180.9,182.18,178.953705497186,4743798,0.0000,1.0
2022-10-11,180.37,181.64,178.19,179.14,175.96754200662,6294466,0.0000,1.0
2022-10-12,179.09,180.59,178.22,178.24,175.083480446912,4884685,0.0000,1.0
2022-10-13,175.0,185.37,174.6,184.66,181.389786239491,8426365,0.0000,1.0
2022-10-14,186.79,187.13,182.07,182.62,179.385913370821,6451219,0.0000,1.0
2022-10-17,186.0,188.57,182.85,185.25,181.96933770641,13952080,0.0000,1.0
2022-10-18,189.49,190.19,185.74,187.17,183.855335700452,5209168,0.0000,1.0
2022-10-19,185.49,187.64,184.755,186.41,183.10879482781,4927019,0.0000,1.0
2022-10-20,186.46,190.98,186.43,187.22,183.904450231547,5706843,0.0000,1.0
2022-10-21,185.8,190.95,185.05,190.37,186.998665690522,7582542,0.0000,1.0
2022-10-24,191.41,193.13,189.1,190.71,187.332644501967,7299213,0.0000,1.0
2022-10-25,190.87,195.23,190.72,194.38,190.937651084329,11907242,0.0000,1.0
2022-10-26,196.58,206.365,196.5,203.33,199.729152150307,15453125,0.0000,1.0
2022-10-27,203.32,206.32,201.59,204.29,200.672151147328,7946686,0.0000,1.0
2022-10-28,205.0,211.5186,203.31,209.34,205.632718787907,8455603,0.0000,1.0
2022-10-31,208.92,209.62,206.2,207.16,203.491325232172,8674102,0.0000,1.0
2022-11-01,208.91,209.97,205.33,206.93,203.265398389136,5919513,0.0000,1.0
2022-11-02,205.76,207.0,200.58,200.95,197.391300470192,6987791,0.0000,1.0
2022-11-03,198.28,198.85,194.18,194.75,191.301098614431,8236227,0.0000,1.0
2022-11-04,197.0,201.45,195.34,196.98,193.491606701261,9680124,0.0000,1.0
2022-11-07,198.32,200.44,197.17,200.1,196.55635344158,7821258,0.0000,1.0
2022-11-08,201.66,204.12,199.74,201.78,198.206601686366,6943708,0.0000,1.0
2022-11-09,200.7,201.33,193.325,193.93,190.937651084329,7320221,0.4500,1.0
2022-11-10,203.09,205.76,200.02,205.57,202.398045343194,8048860,0.0000,1.0
2022-11-11,206.0,206.425,202.15,205.0,201.836840469692,9601019,0.0000,1.0
2022-11-14,203.5,209.1664,203.21,206.86,203.668140583222,5796113,0.0000,1.0
2022-11-15,209.99,213.73,207.51,209.99,206.749844537711,7316129,0.0000,1.0
2022-11-16,208.58,210.89,208.22,210.14,206.897530030737,6125300,0.0000,1.0
2022-11-17,207.96,211.28,207.3243,210.99,207.734414491222,5386197,0.0000,1.0
2022-11-18,213.17,214.17,209.74,210.8,207.547346200055,8028541,0.0000,1.0
2022-11-21,210.3,210.55,205.89,206.32,203.136472808327,10450939,0.0000,1.0
2022-11-22,207.54,210.48,205.35,210.33,207.084598321904,5273142,0.0000,1.0
2022-11-23,210.0,212.83,209.915,211.73,208.462996256819,3807338,0.0000,1.0
2022-11-25,211.71,214.0,211.385,213.79,210.491210361051,1993541,0.0000,1.0
2022-11-28,212.26,214.47,210.65,211.26,208.000248378669,10229683,0.0000,1.0
2022-11-29,209.35,210.154,207.346,209.06,205.834194480946,8986852,0.0000,1.0
2022-11-30,208.22,217.0,208.01,217.0,213.651679911821,13918125,0.0000,1.0
2022-12-01,217.0,218.65,215.3,217.0,213.651679911821,11261545,0.0000,1.0
2022-12-02,215.73,218.48,214.235,217.66,214.301496081138,5132837,0.0000,1.0
2022-12-05,215.65,216.9099,213.05,213.68,210.382907666165,9006308,0.0000,1.0
2022-12-06,212.0,212.13,207.64,209.08,205.853885880016,5985961,0.0000,1.0
2022-12-07,208.8,209.0153,205.13,207.81,204.603482039058,7923847,0.0000,1.0
2022-12-08,209.51,210.3,207.75,209.1,205.873577279086,4896614,0.0000,1.0
2022-12-09,207.91,210.52,207.52,208.7,205.479749297682,4928579,0.0000,1.0
2022-12-12,210.0,214.815,209.47,214.59,211.27886632386,5941732,0.0000,1.0
2022-12-13,219.54,219.98,212.62,213.04,209.752782895918,14585020,0.0000,1.0
2022-12-14,212.85,216.2835,211.63,213.32,210.028462482901,7001704,0.0000,1.0
2022-12-15,209.6,211.82,206.82,207.91,204.701939034409,10833163,0.0000,1.0
2022-12-16,207.49,208.404,205.3,206.89,203.697677681828,12473052,0.0000,1.0
2022-12-19,206.63,207.47,203.95,204.82,201.659617878061,4893648,0.0000,1.0
2022-12-20,203.88,206.53,203.55,205.36,202.191285652956,5024855,0.0000,1.0
2022-12-21,206.57,207.96,205.58,206.81,203.618912085547,4086940,0.0000,1.0
2022-12-22,205.75,206.65,202.13,205.06,201.895914666903,5690926,0.0000,1.0
2022-12-23,204.13,206.24,203.5154,205.83,202.654033531106,3246162,0.0000,1.0
2022-12-27,205.92,206.88,204.6,206.29,203.106935709721,2904905,0.0000,1.0
2022-12-28,206.68,208.53,204.8,204.99,201.826994770157,3139186,0.0000,1.0
2022-12-29,205.95,208.53,205.5,208.06,204.849624527435,3675605,0.0000,1.0
2022-12-30,206.31,208.04,205.7,207.76,204.554253541382,4159463,0.0000,1.0
2023-01-03,209.28,212.325,206.16,207.39,204.189962658583,4202971,0.0000,1.0
2023-01-04,209.62,213.2,209.62,212.61,209.329417815909,6606249,0.0000,1.0
2023-01-05,213.8,214.16,210.46,211.11,207.852562885643,5246222,0.0000,1.0
2023-01-06,214.0,218.14,213.09,217.75,214.390107376954,6829695,0.0000,1.0
2023-01-09,219.07,222.21,218.35,218.6,215.226991837438,6294533,0.0000,1.0
2023-01-10,218.99,222.39,218.18,221.09,217.67857102168,10857022,0.0000,1.0
2023-01-11,221.29,222.18,219.7,222.1,218.672986674725,5408193,0.0000,1.0
2023-01-12,222.1,223.81,220.61,223.62,220.169533004062,4264404,0.0000,1.0
2023-01-13,221.91,223.755,220.14,223.06,219.618173830096,4283182,0.0000,1.0
2023-01-17,222.38,224.4,222.37,223.0,219.559099632885,6101118,0.0000,1.0
2023-01-18,224.08,224.99,219.44,219.46,216.073721997457,6558014,0.0000,1.0
2023-01-19,218.1,221.52,217.5,220.41,217.009063453292,4853085,0.0000,1.0
2023-01-20,221.14,224.43,220.41,224.31,220.848886271984,5210962,0.0000,1.0
2023-01-23,224.6,226.2,223.1538,224.18,220.720892178028,5501462,0.0000,1.0
2023-01-24,222.02,230.0,216.63,223.89,220.435366891509,5274900,0.0000,1.0
2023-01-25,221.62,224.97,221.17,224.9,221.429782544555,4729630,0.0000,1.0
2023-01-26,226.0,227.08,223.67,224.71,221.242714253388,7043444,0.0000,1.0
2023-01-27,228.0,232.84,227.25,231.44,227.868870040515,11382643,0.0000,1.0
2023-01-30,230.2,230.42,227.93,229.1,225.5649763493,5677404,0.0000,1.0
2023-01-31,228.81,230.8,228.445,230.21,226.657848997697,11294209,0.0000,1.0
2023-02-01,229.37,232.66,227.8,230.9,227.337202265619,5792650,0.0000,1.0
